PROVINCIE;BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;ONDERWIJSSTRUCTUUR;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM
Flevoland;41195;20CR;20CR01;Openbare School voor voortgezet onderwijs Zuyderzee Lyceum;Espelerlaan;72;8302 DC;EMMELOORD;0171;NOORDOOSTPOLDER;Openbaar;0527634588;www.vakcollegenoordoostpolder.nl;VBO;Postbus;27;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland
Flevoland;41195;20CR;20CR05;Openbare School voor voortgezet onderwijs Zuyderzee Lyceum;Prof. ter Veenstraat;6;8302 GC;EMMELOORD;0171;NOORDOOSTPOLDER;Openbaar;0527635950;www.zuyderzeelyceum.nl;VBO/MAVO/HAVO/VWO;Postbus;27;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland
Flevoland;41195;20CR;20CR06;Openbare School voor voortgezet onderwijs Zuyderzee Lyceum;Nagelerweg;4;8304 AB;EMMELOORD;0171;NOORDOOSTPOLDER;Openbaar;0527635930;www.caleido-isk.nl;BRUGJAAR;Postbus;27;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland
Flevoland;41429;02VB;02VB02;Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo;Jupiterweg;25;8251 AW;DRONTEN;0303;DRONTEN;Protestants-Christelijk;0888508008;www.ichthusdronten.nl;VBO/MAVO/HAVO/VWO;Postbus;1;8000 AA;ZWOLLE;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland
Flevoland;41429;02VB;02VB08;Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo;Jupiterweg;20;8251 AX;DRONTEN;0303;DRONTEN;Protestants-Christelijk;0888508008;                                                                                ;VBO/MAVO;Postbus;1;8000 AA;ZWOLLE;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland
Flevoland;41429;02VB;02VB16;Ichthus College Scholengemeenschap voor Lyceum, Havo, Vmbo, Lwoo;De Arend;4;8251 GR;DRONTEN;0303;DRONTEN;Protestants-Christelijk;0321312932;                                                                                ;VBO;Postbus;1;8000 AA;ZWOLLE;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland
Flevoland;41659;00ZO;00ZO00;Interconfessionele Scholengemeenschap Arcus voor Atheneum Havo Mavo Vbo Lwoo;Lindelaan;99;8224 KR;LELYSTAD;0995;LELYSTAD;Samenwerking PC, RK;0320752500;www.svol.nl;VBO/MAVO/HAVO/VWO;Postbus;2310;8203 AH;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41659;18DQ;18DQ00;Scholengemeenschap Lelystad voor Ath Havo Mavo Vbo Lwoo;Kofschip;1;8223 EZ;LELYSTAD;0995;LELYSTAD;Algemeen bijzonder;0320752500;www.svol.nl;VBO/MAVO/HAVO/VWO;Postbus;620;8200 AP;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41659;18GC;18GC00;Scholengemeenschap De Rietlanden Ath Havo Mavo Vbo Lwoo;Grietenij;2202;8233 BZ;LELYSTAD;0995;LELYSTAD;Algemeen bijzonder;0320752500;www.svol.nl;VBO/MAVO/HAVO/VWO;Postbus;2310;8203 AH;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;16AW;16AW00;Openbare Scholengemeenschap Echnaton;Zwolleweg;1;1324 EL;ALMERE;0034;ALMERE;Openbaar;0365331220;www.echnaton.nl;VBO/MAVO/HAVO;Zwolleweg;1;1324 EL;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;16AW;16AW01;Openbare Scholengemeenschap Echnaton locatie Helen Parkhurst;Bongerdstraat;1;1326 AA;ALMERE;0034;ALMERE;Openbaar;0365357000;www.helenparkhurst.nl;VBO/MAVO/HAVO/VWO;Bongerdstraat;1;1326 AA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;16AW;16AW05;Openbare Scholengemeenschap Echnaton;Odeonstraat;2002;1325 AL;ALMERE;0034;ALMERE;Openbaar;          ;                                                                                ;VBO/MAVO;Zwolleweg;1;1324 EL;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;16AW;16AW06;Openbare Scholengemeenschap Echnaton;Rooseveltweg;5;1314 SJ;ALMERE;0034;ALMERE;Openbaar;          ;www.taalcentrumalmere.nl;BRUGJAAR;Zwolleweg;1;1324 EL;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;17DN;17DN00;Openbare Scholengemeenschap De Meergronden voor Lyc Havo Mavo Vbo Lwoo;Marktgracht;65;1353 AL;ALMERE;0034;ALMERE;Openbaar;0365472727;www.meergronden.nl;VBO/MAVO/HAVO/VWO;Postbus;73;1300 AB;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;17DN;17DN01;Openbare Scholengemeenschap De Meergronden -  locatie Arte College;Oostenrijkstraat;2;1363 CB;ALMERE;0034;ALMERE;Openbaar;0367670700;www.artecollege.nl;VBO/MAVO/HAVO/VWO;Oostenrijkstraat;2;1363 CB;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;17JI;17JI00;Praktijkonderwijs Almere-Bachweg;J.S. Bachweg;7;1323 BA;ALMERE;0034;ALMERE;Openbaar;0365338141;www.proalmere.nl;PRO;Postbus;10315;1301 AH;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;17JI;17JI02;Praktijkonderwijs Almere-Bachweg;Klipgriend;3;1356 GA;ALMERE;0034;ALMERE;Openbaar;          ;                                                                                ;PRO;Postbus;10315;1301 AH;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;24RW;24RW00;Oostvaarders College voor Lyceum Havo Mavo Vbo Lwoo;A. Boekenweg;3;1333 VD;ALMERE;0034;ALMERE;Algemeen bijzonder;0365492492;www.ovc.nl;VBO/MAVO/HAVO/VWO;A. Boekenweg;3;1333 VD;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;24RW;24RW03;Oostvaarders College voor Lyceum Havo Mavo Vbo Lwoolocatie Buitenhout;Ambonstraat;2;1335 JV;ALMERE;0034;ALMERE;Algemeen bijzonder;0365491600;www.buitenhoutcollege.nl;VBO/MAVO;Ambonstraat;2;1335 JV;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;24RW;24RW04;Oostvaarders Coll. voor Lyceum Havo Mavo Vbo Lwoo loc. Montessori Lyc. Flevoland;Ambonstraat;5;1335 JV;ALMERE;0034;ALMERE;Algemeen bijzonder;0365492260;www.mlfalmere.nl;VBO/MAVO/HAVO/VWO;Ambonstraat;5;1335 JV;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;28BU;28BU00;Praktijkonderwijs Almere-Marathonlaan;Tom Poesstraat;2;1336 AE;ALMERE;0034;ALMERE;Overige;0365494150;www.proalmere.nl;PRO;Postbus;10315;1301 AH;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;41676;30UD;30UD00;Praktijkonderwijs-Almere Koningsbeltweg;Koningsbeltstraat;4;1329 AL;ALMERE;0034;ALMERE;Openbaar;0365336194;www.proalmere.nl;PRO;Postbus;10315;1301 AH;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;42544;02JG;02JG00;Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo;Peppellaan;1;8302 AL;EMMELOORD;0171;NOORDOOSTPOLDER;Protestants-Christelijk;0527634567;www.emelwerda.nl/;VBO/MAVO/HAVO/VWO;Postbus;16;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland
Flevoland;42544;02JG;02JG04;Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo;Espelerlaan;70;8302 DC;EMMELOORD;0171;NOORDOOSTPOLDER;Protestants-Christelijk;0527634567;                                                                                ;VBO/MAVO;Postbus;16;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland
Flevoland;42544;02JG;02JG05;Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo;Wilgenlaan;1;8302 AM;EMMELOORD;0171;NOORDOOSTPOLDER;Protestants-Christelijk;0527634567;www.emelwerda.nl;VBO/MAVO;Postbus;16;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland
Flevoland;42544;02JG;02JG06;Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo;Waaiershoek;47;8321 BH;URK;0184;URK;Protestants-Christelijk;0527634567;www.emelwerda.nl;BRUGJAAR;Postbus;16;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland
Flevoland;42620;01FP;01FP00;Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo;Rooseveltweg;7;1314 SJ;ALMERE;0034;ALMERE;Samenwerking PC, RK;0365307207;www.hetbaken.nl;VBO;Postbus;10015;1301 AA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;42620;01FP;01FP01;Het Baken Almere, interconfesioneel VO VWO, Havo Vmbo loc. Het Baken Park Lyceum;Bunuellaan;4;1325 PL;ALMERE;0034;ALMERE;Samenwerking PC, RK;0365238108;www.hetbaken.nl;VBO/MAVO/HAVO/VWO;Postbus;10015;1301 AA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;42620;01FP;01FP04;Het Baken Almere, interconfessioneel VO VWO Havo Vmbo loc. Trinitas Gymnasium;Sas van Gentlaan;6;1324 CT;ALMERE;0034;ALMERE;Samenwerking PC, RK;0368452400;www.hetbaken.nl;VWO;Postbus;10015;1301 AA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;42620;01FP;01FP05;Het Baken Almere, interconfessioneel VO VWO Havo Vmbo loc. Poort Lyceum;Pim Mulierstraat;102;1362 LC;ALMERE;0034;ALMERE;Samenwerking PC, RK;0365238151;www.hetbaken.nl;VBO/MAVO/HAVO;Postbus;10015;1301 AA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Flevoland;42620;01FP;01FP06;Het Baken Almere, interconfessioneel VO VWO Havo Vmbo loc. IS Almere;Heliumweg;61;1362 JA;ALMERE;0034;ALMERE;Samenwerking PC, RK;          ;www.hetbaken.nl;HAVO/VWO;Postbus;10015;1301 AA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland
Friesland;10028;19HY;19HY00;Burg Walda Scholengemeenschap voor VMBO;Ballumerweg;24;9163 GB;NES AMELAND;0060;AMELAND;Openbaar;0519542066;www.bws-ameland.nl;VBO/MAVO;Postbus;41;9163 ZL;NES AMELAND;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;10867;19ET;19ET00;Gemeentelijke Scholengemeenschap t Schylger Jouw voor vmbo;Zuid Midslandweg;8;8891 GH;MIDSLAND;0093;TERSCHELLING;Openbaar;0562448531;www.schylgerjouw.nl;VBO/MAVO;Zuid Midslandweg;8;8891 GH;MIDSLAND;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13586;04YE;04YE00;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;Van Haersmasingel;37;9201 KN;DRACHTEN;0090;SMALLINGERLAND;Openbaar;0512582345;www.singelland.nl;VBO/MAVO;Postbus;112;9200 AC;DRACHTEN;07;Smallingerland;04;Fryslân;06;Friesland-Oost;06;Zuidoost-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden')
Friesland;13586;04YE;04YE01;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;Schoolstraat;101;9251 EB;BURGUM;0737;TYTSJERKSTERADIEL;Openbaar;0511460210;                                                                                ;VBO/MAVO/HAVO;Postbus;112;9200 AC;DRACHTEN;10;Leeuwarden;04;Fryslân;06;Friesland-Oost;04;Noord-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden')
Friesland;13586;04YE;04YE02;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;Langelaan;18;9231 EN;SURHUISTERVEEN;0059;ACHTKARSPELEN;Openbaar;0512369090;                                                                                ;VBO/MAVO;Postbus;112;9200 AC;DRACHTEN;10;Leeuwarden;04;Fryslân;06;Friesland-Oost;04;Noord-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden')
Friesland;13586;04YE;04YE03;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;Torenstraat;28;9201 JW;DRACHTEN;0090;SMALLINGERLAND;Openbaar;0512512326;                                                                                ;HAVO/VWO;Postbus;112;9200 AC;DRACHTEN;07;Smallingerland;04;Fryslân;06;Friesland-Oost;06;Zuidoost-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden')
Friesland;13586;04YE;04YE08;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;Zetveld;38;9202 LM;DRACHTEN;0090;SMALLINGERLAND;Openbaar;0512546165;                                                                                ;BRUGJAAR;Postbus;112;9200 AC;DRACHTEN;07;Smallingerland;04;Fryslân;06;Friesland-Oost;06;Zuidoost-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden')
Friesland;13586;04YE;04YE09;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;De Ring;4;9202 NW;DRACHTEN;0090;SMALLINGERLAND;Openbaar;0512517624;                                                                                ;PRO;Postbus;112;9200 AC;DRACHTEN;07;Smallingerland;04;Fryslân;06;Friesland-Oost;06;Zuidoost-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden')
Friesland;13586;04YE;04YE11;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;Minnertshof;17;9251 BH;BURGUM;0737;TYTSJERKSTERADIEL;Openbaar;          ;                                                                                ;HAVO;Postbus;112;9200 AC;DRACHTEN;10;Leeuwarden;04;Fryslân;06;Friesland-Oost;04;Noord-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden')
Friesland;13603;14DC;14DC00;RSG Simon Vestdijk voor Ath Havo Mavo Vbo;Koningin Julianastraat;3;8862 TA;HARLINGEN;0072;HARLINGEN;Openbaar;0517432900;www.vestdijk.nl;VBO/MAVO/HAVO/VWO;Koningin Julianastraat;3;8862 TA;HARLINGEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;14DC;14DC02;RSG Simon Vestdijk voor Ath Havo Mavo Vbo;IJsbaanweg;6;8801 ER;FRANEKER;1949;WAADHOEKE;Openbaar;0517432900;                                                                                ;VBO/MAVO;Koningin Julianastraat;3;8862 TA;HARLINGEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;14DC;14DC04;RSG Simon Vestdijk voor Ath Havo Mavo Vbo;Koningin Julianastraat;8;8862 TA;HARLINGEN;0072;HARLINGEN;Openbaar;0517432900;                                                                                ;VBO;Koningin Julianastraat;3;8862 TA;HARLINGEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;20DL;20DL00;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801400;www.leeuwarderlyceum.piterjelles.nl;HAVO/VWO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;20DL;20DL01;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Gerrit Bleekerstraat;3;9291 BS;KOLLUM;1970;NOARDEAST-FRYSLAN;Openbaar;0511451216;www.impulsekollum.piterjelles.nl;VBO/MAVO/HAVO/VWO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;20DL;20DL02;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Noorderweg;1;8911 ES;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801200;www.stedelijkgymnasium.piterjelles.nl;VWO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;20DL;20DL03;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Prinsessenweg;4;8931 EG;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801500;www.ynsicht.piterjelles.nl;VBO/MAVO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;20DL;20DL04;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Egelantierstraat;86;8924 EP;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801600;www.dedyk.piterjelles.nl;VBO/MAVO/HAVO;Egelantierstraat;86;8924 EP;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;20DL;20DL06;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Douwe Kalmaleane;2;8915 HA;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801300;www.montessorihighschool.piterjelles.nl;VBO/MAVO/HAVO/VWO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;20DL;20DL10;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Douwe Kalmaleane;4;8915 HA;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801680;www.impulse.piterjelles.nl;VBO/MAVO/HAVO/VWO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;20DL;20DL12;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Parklaan;1;9103 ST;DOKKUM;1970;NOARDEAST-FRYSLAN;Openbaar;0588801660;www.daltondokkum.piterjelles.nl;VBO/MAVO/HAVO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;20DL;20DL13;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Egelantierstraat;88;8924 EP;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801250;www.debrege.piterjelles.nl;PRO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;20DL;20DL16;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Hempenserweg;33;8935 BC;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801640;www.isk.piterjelles.nl;BRUGJAAR;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;13603;20DL;20DL21;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Melkemastate;29;8925 AX;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801640;www.isk.piterjelles.nl;BRUGJAAR;Postbus;9002;8903 LA;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;31108;01NJ;01NJ12;Agrarisch Opleidingscentrum Terra;Paulus Potterstraat;33;8471 VM;WOLVEGA;0098;WESTSTELLINGWERF;Algemeen bijzonder;0561618818;www.terra.nl;VBO;Paulus Potterstraat;33;8471 VM;WOLVEGA;08;Heerenveen;04;Fryslân;06;Friesland-Oost;06;Zuidoost-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden')
Friesland;31126;12VI;12VI01;Nordwin College;Prof.Wassenberghstraat;3;9285 PS;BUITENPOST;0059;ACHTKARSPELEN;Algemeen bijzonder;0511541598;www.nordwincollege.nl;VBO;Postbus;675;8901 BL;LEEUWARDEN;10;Leeuwarden;04;Fryslân;06;Friesland-Oost;04;Noord-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden')
Friesland;31126;12VI;12VI02;Nordwin College;Harste;2;8602 JX;SNEEK;1900;SUDWEST-FRYSLAN;Algemeen bijzonder;0515414095;www.nordwincollege.nl;VBO;Postbus;675;8901 BL;LEEUWARDEN;09;Sneek;04;Fryslân;05;Zuidwest-Friesland;05;Zuidwest-Friesland;03;Friesland;05;Zuid-West Friesland
Friesland;31126;12VI;12VI08;Nordwin College;Domela Nieuwenhuisweg;3;8448 GK;HEERENVEEN;0074;HEERENVEEN;Algemeen bijzonder;0513623034;www.nordwincollege.nl;VBO;Postbus;675;8901 BL;LEEUWARDEN;08;Heerenveen;04;Fryslân;06;Friesland-Oost;06;Zuidoost-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden')
Friesland;31126;12VI;12VI13;Nordwin College;Jansoniusstraat;2;8934 BM;LEEUWARDEN;0080;LEEUWARDEN;Algemeen bijzonder;0582846571;www.nordwincollege.nl;VBO;Postbus;675;8901 BL;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;31126;12VI;12VI15;Nordwin College;Kaatsland;11;8608 CX;SNEEK;1900;SUDWEST-FRYSLAN;Algemeen bijzonder;          ;                                                                                ;VBO;Postbus;675;8901 BL;LEEUWARDEN;09;Sneek;04;Fryslân;05;Zuidwest-Friesland;05;Zuidwest-Friesland;03;Friesland;05;Zuid-West Friesland
Friesland;31231;00ZV;00ZV00;Lauwers College Christelijk Scholengemeenschap voor Atheneum Havo Mavo Vbo;De Hoefslag;40;9285 RV;BUITENPOST;0059;ACHTKARSPELEN;Protestants-Christelijk;0511542415;www.lauwerscollege.nl;VBO/MAVO/HAVO/VWO;Postbus;41;9285 ZV;BUITENPOST;10;Leeuwarden;04;Fryslân;06;Friesland-Oost;04;Noord-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden')
Friesland;31231;00ZV;00ZV02;Lauwers College Christelijk Scholengemeenschap voor Atheneum Havo Mavo Vbo;Gerrit Bleekerstraat;3;9291 BS;KOLLUM;1970;NOARDEAST-FRYSLAN;Protestants-Christelijk;0511452900;                                                                                ;VBO/MAVO;Postbus;3;9290 AA;KOLLUM;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;40065;00ZX;00ZX00;Dockingacollege Chr SGS VMBO/HAVO/VWO;Parklaan;5;9103 ST;DOKKUM;1970;NOARDEAST-FRYSLAN;Protestants-Christelijk;0519229600;www.dockinga.nl;HAVO/VWO;Postbus;66;9100 AB;DOKKUM;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;40065;00ZX;00ZX02;Dockingacollege Chr SGS VMBO/HAVO/VWO;Woudweg;140-A;9101 VP;DOKKUM;1970;NOARDEAST-FRYSLAN;Protestants-Christelijk;0519229650;www.dockinga.nl;VBO/MAVO;Postbus;66;9100 AB;DOKKUM;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
Friesland;40065;00ZX;00ZX03;Dockingacollege Chr SGS VMBO/HAVO/VWO;Rondweg-West;45;9101 BE;DOKKUM;1970;NOARDEAST-FRYSLAN;Protestants-Christelijk;0519229630;www.dockinga.nl;VBO;Postbus;66;9100 AB;DOKKUM;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord
