PROVINCIE;BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM
Gelderland;41345;18GW;18GW00;Innova;Arent toe Boecoplaan;41;8081 VZ;ELBURG;0230;ELBURG;Openbaar;0525682360;www.innova-elburg.nl;Arent toe Boecoplaan;41;8081 VZ;ELBURG;18;Zwolle;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;05;Zwolle-Meppel en omstreken;17;Noordwest-Veluwe
Gelderland;41345;18GW;18GW01;Openbare Basisschool De Blerck;Tiendmaatweg;2;8084 EJ;'T HARDE;0230;ELBURG;Openbaar;0525651272;www.deblerck.nl;Tiendmaatweg;2;8084 EJ;'T HARDE;18;Zwolle;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;05;Zwolle-Meppel en omstreken;17;Noordwest-Veluwe
Gelderland;41345;19ML;19ML00;Basisschool Het Talent;Krommekamp;115-B;3848 DP;HARDERWIJK;0243;HARDERWIJK;Openbaar;0341427427;obshettalent.nl;Krommekamp;115-B;3848 DP;HARDERWIJK;28;Harderwijk;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe
Gelderland;41345;22JB;22JB00;De Veste;Houtkamp;37;3841 XC;HARDERWIJK;0243;HARDERWIJK;Openbaar;0341423341;www.kindcentrumdeveste.nl;Postbus;1011;3840 BA;HARDERWIJK;28;Harderwijk;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe
Gelderland;41345;27YD;27YD00;De Bogen;Triasplein;7;3845 GC;HARDERWIJK;0243;HARDERWIJK;Openbaar;0341433784;www.obsdebogen.nl;Triasplein;7;3845 GC;HARDERWIJK;28;Harderwijk;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe
Gelderland;41371;03DK;03DK00;obs De Dorpsschool;Kerkstraat;17-A;7251 BC;VORDEN;1876;BRONCKHORST;Openbaar;0575551360;www.dorpsschool.nl;Kerkstraat;17-A;7251 BC;VORDEN;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41371;05XX;05XX00;obs Rozengaardsweide;Rozenstraat;14;7255 XT;HENGELO GLD;1876;BRONCKHORST;Openbaar;0575461510;www.rozengaardsweide.nl;Rozenstraat;14;7255 XT;HENGELO GLD;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41371;08FA;08FA00;Openbare Basisschool de Klimtoren;Kerkstraat;87;6996 AG;DREMPT;1876;BRONCKHORST;Openbaar;0313473004;www.deklimtorendrempt.nl;Kerkstraat;87;6996 AG;DREMPT;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41371;09FE;09FE00;OBS De Woordhof;Keppelseweg;56;6999 AR;HUMMELO;1876;BRONCKHORST;Openbaar;0314381480;                                                                                ;Keppelseweg;56;6999 AR;HUMMELO;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41371;10EJ;10EJ00;Basisschool Jan Ligthart;Talmastraat;1;7021 AT;ZELHEM;1876;BRONCKHORST;Openbaar;0314621655;                                                                                ;Talmastraat;1;7021 AT;ZELHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41371;12NX;12NX00;Basisschool Hagen;van Gorkomhof;1;7009 CZ;DOETINCHEM;0222;DOETINCHEM;Openbaar;0314390857;                                                                                ;van Gorkomhof;1;7009 CZ;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41371;12VX;12VX00;Basisschool Hogenkamp;Lohmanlaan;25;7003 DJ;DOETINCHEM;0222;DOETINCHEM;Openbaar;0314391888;www.obshogenkamp.nl;Lohmanlaan;25;7003 DJ;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41371;13BV;13BV00;Basisschool Canada;Dichterseweg;145;7006 AD;DOETINCHEM;0222;DOETINCHEM;Openbaar;0314325988;                                                                                ;Dichterseweg;145;7006 AD;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41371;13HJ;13HJ00;Openbare Basisschool Wis en Wierig;Watertapweg;1;7011 BP;GAANDEREN;0222;DOETINCHEM;Openbaar;0315341655;www.wisenwierig.nl;Watertapweg;1;7011 BP;GAANDEREN;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41371;13MN;13MN00;IKC Het Noorderlicht;Bezelhorstweg;117;7002 CC;DOETINCHEM;0222;DOETINCHEM;Openbaar;0314360683;www.hetnoorderlichtdoetinchem.nl;Bezelhorstweg;117;7002 CC;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41371;13VC;13VC00;Openbare Basisschool De Huet;Wolborgenmate;2;7006 DG;DOETINCHEM;0222;DOETINCHEM;Openbaar;0314391160;www.obsdehuet.nl;Wolborgenmate;2;7006 DG;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41371;13YQ;13YQ00;Basisschool de Plattenburg;Lavendelveld;21;7006 SM;DOETINCHEM;0222;DOETINCHEM;Openbaar;0314346667;www.plattenburg.net;Lavendelveld;21;7006 SM;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41371;18LJ;18LJ00;Basisschool De Horizon;Meipoortwal;1;6981 DD;DOESBURG;0221;DOESBURG;Openbaar;0313472487;                                                                                ;Meipoortwal;1;6981 DD;DOESBURG;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;13;Achterhoek
Gelderland;41371;18MY;18MY00;Openbare Basisschool De Wetelaar;Zanderskamp;95;6983 CG;DOESBURG;0221;DOESBURG;Openbaar;0313471212;                                                                                ;Zanderskamp;95;6983 CG;DOESBURG;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;13;Achterhoek
Gelderland;41371;27LJ;27LJ00;Openbare Basisschool Mozaiek Dichteren;Willy Brandtplein;2;7007 LA;DOETINCHEM;0222;DOETINCHEM;Openbaar;0314365052;                                                                                ;Willy Brandtplein;2;7007 LA;DOETINCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41396;04OC;04OC00;De Open Poort-School School met de Bijbel;Leerdamseweg;1;4147 BL;ASPEREN;1960;WEST BETUWE;Protestants-Christelijk;0345615187;www.openpoort.nl;Leerdamseweg;1;4147 BL;ASPEREN;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41396;04TX;04TX00;Basisschool De Hoeksteen School met de Bijbel;Spijkse Kweldijk;94;4211 CX;SPIJK GEM WEST BETUWE;1960;WEST BETUWE;Protestants-Christelijk;0183563784;www.cbsdehoeksteen.nl;Spijkse Kweldijk;94;4211 CX;SPIJK GEM WEST BETUWE;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41396;06FB;06FB00;School Met De Bijbel De Wegwijzer;Leijenburgplein;2-A;4161 AR;HEUKELUM;1960;WEST BETUWE;Protestants-Christelijk;0345612297;www.cbs-dewegwijzer.net;Leijenburgplein;2-A;4161 AR;HEUKELUM;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41396;06NY;06NY00;Christelijke Nationale Basisschool Het Kompas;Esdoornlaan;4;4214 DA;VUREN;1960;WEST BETUWE;Protestants-Christelijk;0183632237;www.cbshetkompas.net;Esdoornlaan;4;4214 DA;VUREN;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41396;07KC;07KC00;School Met De Bijbel;Achterweg;35;4171 BA;HERWIJNEN;1960;WEST BETUWE;Protestants-Christelijk;0418581289;www.cbsherwijnen.nl;Postbus;7;4170 AA;HERWIJNEN;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41413;05YD;05YD00;Openbare basisschool K Zwartschool;Schoolstraat;11;7261 GH;RUURLO;1859;BERKELLAND;Openbaar;0573452182;                                                                                ;Schoolstraat;11;7261 GH;RUURLO;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;06CT;06CT00;Openbare Basisschool 't Palet;Nolensstraat;14;7141 VG;GROENLO;1586;OOST GELRE;Openbaar;0544463135;palet.groenlo.kennisnet.nl;Nolensstraat;14;7141 VG;GROENLO;24;Winterswijk;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;41413;08DN;08DN00;Openbare Basisschool De Driesprong;Batsdijk;23;7261 SN;RUURLO;1859;BERKELLAND;Openbaar;0573452844;                                                                                ;Batsdijk;23;7261 SN;RUURLO;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;09RQ;09RQ00;Openbare Basisschool Op d'n Esch;Meidoornstraat;36;7151 ZT;EIBERGEN;1859;BERKELLAND;Openbaar;0545472117;                                                                                ;Meidoornstraat;36;7151 ZT;EIBERGEN;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;10LM;10LM00;Openbare Basisschool Menno ter Braakschool;Koningin Wilhelminastr;44;7151 CP;EIBERGEN;1859;BERKELLAND;Openbaar;0545471279;www.mennoterbraakschool.nl;Koningin Wilhelminastr;44;7151 CP;EIBERGEN;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;11NT;11NT00;Openbare Basisschool De Berkel;Den Borgweg;2;7157 BR;REKKEN;1859;BERKELLAND;Openbaar;0545431585;                                                                                ;Den Borgweg;2;7157 BR;REKKEN;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;11TN;11TN00;Openbare Basisschool De Voshaar;Wolinkweg;6;7273 SL;HAARLO;1859;BERKELLAND;Openbaar;0545261314;www.devoshaar.nl;Wolinkweg;6;7273 SL;HAARLO;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;12DO;12DO00;Openbare Basisschool Noord;Heer Rudolfstraat;1;7271 XH;BORCULO;1859;BERKELLAND;Openbaar;0545272219;                                                                                ;Heer Rudolfstraat;1;7271 XH;BORCULO;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;12MP;12MP00;Openbare Basisschool Kiezel en Kei;'t Hambroek;54;7271 HB;BORCULO;1859;BERKELLAND;Openbaar;0545272450;                                                                                ;'t Hambroek;54;7271 HB;BORCULO;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;12UR;12UR00;Openbare Basisschool H.W. Heuvelschool;Kronenburgerstraat;3-A;7271 GD;BORCULO;1859;BERKELLAND;Openbaar;0545272084;www.heuvelschool.nl;Kronenburgerstraat;3-A;7271 GD;BORCULO;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;13AT;13AT00;Openbare Basisschool De Keikamp;Zonnekamp;13;7274 AX;GEESTEREN GLD;1859;BERKELLAND;Openbaar;0545481585;                                                                                ;Zonnekamp;13;7274 AX;GEESTEREN GLD;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;13GJ;13GJ00;Openbare Basisschool G.A. van der Lugt;Van Bevervoordestraat;4;7275 AG;GELSELAAR;1859;BERKELLAND;Openbaar;0545481383;www.vdlugtschool.nl;Van Bevervoordestraat;4;7275 AG;GELSELAAR;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;18SN;18SN00;Openbare Basisschool De Marke;Bosstraat;10;7161 XZ;NEEDE;1859;BERKELLAND;Openbaar;0545292044;www.obsdemarke.nl;Bosstraat;10;7161 XZ;NEEDE;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;18TH;18TH00;Openbare Basisschool B Tormijnschool;Haardijk;2-A;7161 MX;NEEDE;1859;BERKELLAND;Openbaar;0545292143;www.tormijnschool.nl;Haardijk;2-A;7161 MX;NEEDE;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41413;18TW;18TW00;Openbare Basisschool De Hofmaat;Kievitstraat;112;7161 JH;NEEDE;1859;BERKELLAND;Openbaar;0545292090;                                                                                ;Kievitstraat;112;7161 JH;NEEDE;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;41424;03HZ;03HZ00;Ds Derksenschool;Donkerstraat;3;4119 LX;RAVENSWAAIJ;0214;BUREN;Protestants-Christelijk;0345558497;                                                                                ;Donkerstraat;3;4119 LX;RAVENSWAAIJ;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41424;04PX;04PX00;Basisschool De Hoeksteen;Homoetsestraat;38-A;4021 HH;MAURIK;0214;BUREN;Protestants-Christelijk;0344691660;www.hoeksteen-maurik.nl;Homoetsestraat;38-A;4021 HH;MAURIK;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41424;04VQ;04VQ00;Freule van Pallandtschool;Van Pallandtweg;15-A;4182 CB;NEERIJNEN;1960;WEST BETUWE;Protestants-Christelijk;0418652156;www.freulevanpallandtschool.nl;Van Pallandtweg;15-A;4182 CB;NEERIJNEN;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41424;05OS;05OS00;Christelijke Basisschool De Goudenstein;Vredeplein;1;4175 HA;HAAFTEN;1960;WEST BETUWE;Protestants-Christelijk;0418591661;www.cbsgoudenstein.nl;Vredeplein;1;4175 HA;HAAFTEN;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41424;05PJ;05PJ00;Christelijke Nationale School De Kievitsheuvel;Korfgraaf;10;4174 GM;HELLOUW;1960;WEST BETUWE;Protestants-Christelijk;0418581731;www.kievitsheuvel.nl;Korfgraaf;10;4174 GM;HELLOUW;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41424;07MJ;07MJ00;De Morgenster;Glorie van Holland;28;4191 DN;GELDERMALSEN;1960;WEST BETUWE;Protestants-Christelijk;0345571557;www.demorgenstergeldermalsen.nl;Glorie van Holland;28;4191 DN;GELDERMALSEN;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41424;08BC;08BC00;Christelijke Basisschool Klingelenburg;Weerklank;10;4176 CE;TUIL;1960;WEST BETUWE;Protestants-Christelijk;0418591567;www.klingelenburg.nl;Weerklank;10;4176 CE;TUIL;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41424;08VZ;08VZ00;Oranje Nassauschool;Van Limburg Stirumstraat;1;4191 GM;GELDERMALSEN;1960;WEST BETUWE;Protestants-Christelijk;0345573003;www.oranjenassaugeldermalsen.nl;Van Limburg Stirumstraat;1;4191 GM;GELDERMALSEN;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41424;09KG;09KG00;Christelijke Basisschool De Leiboom;De Zandkampen;48;5301 WE;ZALTBOMMEL;0297;ZALTBOMMEL;Protestants-Christelijk;0418513145;www.deleiboom.nl;De Zandkampen;48;5301 WE;ZALTBOMMEL;32;Zaltbommel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;12;Noord-Noord-Brabant;15;Rivierenland
Gelderland;41424;19YO;19YO00;Protestants Christelijke Basisschool Prins Willem Alexander;Grotebrugse Grintweg;16;4005 AH;TIEL;0281;TIEL;Protestants-Christelijk;0344612015;www.alexanderschool-tiel.nl;Grotebrugse Grintweg;16;4005 AH;TIEL;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41424;19ZB;19ZB00;Protestants Christelijke Basisschool Prins Maurits;Hooibeestje;2;4007 HD;TIEL;0281;TIEL;Protestants-Christelijk;0344634948;www.mauritsschool-tiel.nl;Hooibeestje;2;4007 HD;TIEL;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41424;19ZE;19ZE00;Protestants Christelijke Basisschool Prinses Margriet;Predikbroedersweg;3;4003 AL;TIEL;0281;TIEL;Protestants-Christelijk;0344613789;                                                                                ;Predikbroedersweg;3;4003 AL;TIEL;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41424;19ZH;19ZH00;Protestants Christelijke Basisschool Prins Claus;Kinkelenburglaan;6;4003 TL;TIEL;0281;TIEL;Protestants-Christelijk;0344611730;www.clausschool-tiel.nl;Kinkelenburglaan;6;4003 TL;TIEL;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41424;20CX;20CX00;Koningin Beatrixschool;Ridderstraat;10;4101 BK;CULEMBORG;0216;CULEMBORG;Protestants-Christelijk;0345512542;www.beatrixschool-culemborg.nl;Ridderstraat;10;4101 BK;CULEMBORG;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41424;20DK;20DK00;Basisschool Koning Willem Alexander;Poelslaan;2-A;4102 KN;CULEMBORG;0216;CULEMBORG;Protestants-Christelijk;0345513663;                                                                                ;Poelslaan;2-A;4102 KN;CULEMBORG;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41424;24AG;24AG00;Protestants Christelijke Basisschool Oranje Nassau;Zijderupsvlinderlaan;8;4105 TC;CULEMBORG;0216;CULEMBORG;Protestants-Christelijk;0345523777;                                                                                ;Zijderupsvlinderlaan;8;4105 TC;CULEMBORG;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;41440;07OZ;07OZ00;Dr Lammerts van Buerenschool;H. Piersonstraat;23;6671 CK;ZETTEN;1734;OVERBETUWE;Protestants-Christelijk;0488451569;www.lvbueren.nl;H. Piersonstraat;23;6671 CK;ZETTEN;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;41460;04LB;04LB00;Gravin van Rechterenschool;Gentenhof;10;6629 AX;APPELTERN;0668;WEST MAAS EN WAAL;Protestants-Christelijk;0487541235;www.gravinvanrechterenschool.nl;Gentenhof;10;6629 AX;APPELTERN;31;Tiel;13;Nijmegen;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41460;04PH;04PH00;Koningin Juliana-School Christelijk Basisonderwijs Heteren;Flessestraat;11;6666 CK;HETEREN;1734;OVERBETUWE;Protestants-Christelijk;0264722576;                                                                                ;Postbus;14;6666 ZG;HETEREN;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;41460;05XR;05XR00;Protestants Christelijke Basisschool De Terebint;Stationsstraat;7;6659 BX;WAMEL;0668;WEST MAAS EN WAAL;Protestants-Christelijk;0487501909;                                                                                ;Postbus;37;6659 ZG;WAMEL;31;Tiel;13;Nijmegen;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41460;06ZA;06ZA00;Protestants Christelijke Basisschool De Meeuwenberg;Rijnstraat;2;6665 CL;DRIEL;1734;OVERBETUWE;Protestants-Christelijk;0264742915;www.meeuwenberg.net;Rijnstraat;2;6665 CL;DRIEL;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;41460;06ZH;06ZH00;Christelijke Basisschool Het Kompas;Joost van den Vondelstr;1-B;4041 XJ;KESTEREN;1740;NEDER-BETUWE;Protestants-Christelijk;0488481854;                                                                                ;Postbus;3;4040 DA;KESTEREN;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41460;07ZB;07ZB00;christelijke basisschool De Hien;Emmalaan;4;6669 AR;DODEWAARD;1740;NEDER-BETUWE;Protestants-Christelijk;0488411226;                                                                                ;Emmalaan;4;6669 AR;DODEWAARD;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41460;08VT;08VT00;De Wegwyzer;Forum;6;6661 TW;ELST GLD;1734;OVERBETUWE;Protestants-Christelijk;0481373446;www.dewegwijzerelst.nl;Postbus;194;6660 AD;ELST GLD;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;41460;09CD;09CD00;PC BS Clara Fabricius;De Hoge Hof;8;6674 BV;HERVELD;1734;OVERBETUWE;Protestants-Christelijk;0488452874;                                                                                ;De Hoge Hof;8;6674 BV;HERVELD;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;41460;09TW;09TW00;De Ark;Kruisakkers;7;6662 DV;ELST GLD;1734;OVERBETUWE;Protestants-Christelijk;0481375494;                                                                                ;Postbus;46;6660 AA;ELST GLD;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;41460;11YE;11YE00;Airborneschool;Bram Streeflandweg;53;6871 HV;RENKUM;0274;RENKUM;Protestants-Christelijk;0317312567;www.airborneschool.nl;Bram Streeflandweg;53;6871 HV;RENKUM;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;41460;12HK;12HK00;Prinses Beatrixschool;Reijmerweg;92;6871 HG;RENKUM;0274;RENKUM;Protestants-Christelijk;0317315130;                                                                                ;Reijmerweg;92;6871 HG;RENKUM;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;41460;12HK;12HK01;Prinses Beatrixschool;Balijeweg;20-A;6874 AJ;WOLFHEZE;0274;RENKUM;Protestants-Christelijk;0264821535;                                                                                ;Balijeweg;20-A;6874 AJ;WOLFHEZE;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;41460;13CQ;13CQ00;Margrietschool voor Christelijk Basisonderwijs;Zeemanstraat;1;6706 KA;WAGENINGEN;0289;WAGENINGEN;Protestants-Christelijk;0317413565;www.mswa.nl;Zeemanstraat;1;6706 KA;WAGENINGEN;29;Ede;10;De Vallei;16;Eem en Vallei;13;Veluwe;09;Arnhem en omstreken;16;Eem en Vallei
Gelderland;41460;13NC;13NC00;Basisschool De Bijenkorf;Buurtseweg;1;6707 EZ;WAGENINGEN;0289;WAGENINGEN;Protestants-Christelijk;0317413374;www.basisschooldebijenkorf.nl;Buurtseweg;1;6707 EZ;WAGENINGEN;29;Ede;10;De Vallei;16;Eem en Vallei;13;Veluwe;09;Arnhem en omstreken;16;Eem en Vallei
Gelderland;41460;23DZ;23DZ00;Johan Frisoschool voor Christelijk Basisonderwijs;Hooilandplein;44;6708 RT;WAGENINGEN;0289;WAGENINGEN;Protestants-Christelijk;0317419774;www.johan-frisoschool.nl;Hooilandplein;44;6708 RT;WAGENINGEN;29;Ede;10;De Vallei;16;Eem en Vallei;13;Veluwe;09;Arnhem en omstreken;16;Eem en Vallei
Gelderland;41461;12DI;12DI00;Openbare Basisschool de Marlijn;Van Spaenweg;11;6862 XH;OOSTERBEEK;0274;RENKUM;Openbaar;0263334423;                                                                                ;Van Spaenweg;11;6862 XH;OOSTERBEEK;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;41461;13AO;13AO00;De Atlas;Hogenkampseweg;43;6871 JK;RENKUM;0274;RENKUM;Openbaar;0317313049;www.de-atlas.nl;Hogenkampseweg;43;6871 JK;RENKUM;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
